instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekday_nome,estacao_nome,tempo_nome,temp_norm,hum_norm,windspeed_norm
12928,2012-06-27,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445,Qua,Verão,Bom tempo,0.7551020408163265,0.31,0.22804749030210417
12929,2012-06-27,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367,Qua,Verão,Bom tempo,0.7346938775510204,0.35,0.15786998942047725
12930,2012-06-27,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297,Qua,Verão,Bom tempo,0.7142857142857143,0.39,0.10532502644880687
12931,2012-06-27,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159,Qua,Verão,Bom tempo,0.6734693877551021,0.47,0.15786998942047725
12932,2012-06-28,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,Qui,Verão,Bom tempo,0.653061224489796,0.5,0.12284001410603033
12933,2012-06-28,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0.0,11,14,25,Qui,Verão,Bom tempo,0.653061224489796,0.54,0.0
12934,2012-06-28,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,Qui,Verão,Bom tempo,0.653061224489796,0.5,0.10532502644880687
12935,2012-06-28,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,Qui,Verão,Bom tempo,0.653061224489796,0.5,0.10532502644880687
12936,2012-06-28,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,Qui,Verão,Bom tempo,0.6122448979591837,0.61,0.12284001410603033
12937,2012-06-28,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,Qui,Verão,Bom tempo,0.6122448979591837,0.57,0.10532502644880687
12938,2012-06-28,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,Qui,Verão,Bom tempo,0.6122448979591837,0.57,0.10532502644880687
12939,2012-06-28,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,Qui,Verão,Bom tempo,0.6122448979591837,0.61,0.12284001410603033
12940,2012-06-28,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,Qui,Verão,Bom tempo,0.653061224489796,0.5,0.15786998942047725
12941,2012-06-28,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,Qui,Verão,Bom tempo,0.6938775510204082,0.54,0.19301751498765723
12942,2012-06-28,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,Qui,Verão,Bom tempo,0.7346938775510204,0.48,0.22804749030210417
12943,2012-06-28,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,Qui,Verão,Bom tempo,0.7959183673469388,0.31,0.22804749030210417
12944,2012-06-28,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,Qui,Verão,Bom tempo,0.836734693877551,0.26,0.33337251675091106
12945,2012-06-28,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,Qui,Verão,Bom tempo,0.8571428571428571,0.26,0.2631950158692841
12946,2012-06-28,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,Qui,Verão,Bom tempo,0.8571428571428571,0.25,0.38603502997531447
12947,2012-06-28,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,Qui,Verão,Bom tempo,0.8571428571428571,0.25,0.38603502997531447
12948,2012-06-28,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,Qui,Verão,Bom tempo,0.8775510204081632,0.23,0.22804749030210417
12949,2012-06-28,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,Qui,Verão,Bom tempo,0.8775510204081632,0.22,0.22804749030210417
12950,2012-06-28,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,Qui,Verão,Bom tempo,0.8571428571428571,0.25,0.2631950158692841
12951,2012-06-28,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,Qui,Verão,Bom tempo,0.836734693877551,0.3,0.3508875044081345
12952,2012-06-28,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,Qui,Verão,Bom tempo,0.8163265306122448,0.34,0.22804749030210417
12953,2012-06-28,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,Qui,Verão,Bom tempo,0.7551020408163265,0.55,0.22804749030210417
12954,2012-06-28,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,Qui,Verão,Bom tempo,0.7551020408163265,0.52,0.19301751498765723
12955,2012-06-28,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,Qui,Verão,Bom tempo,0.7346938775510204,0.48,0.15786998942047725
12956,2012-06-29,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,Sex,Verão,Bom tempo,0.7346938775510204,0.48,0.15786998942047725
12957,2012-06-29,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,Sex,Verão,Bom tempo,0.7346938775510204,0.51,0.19301751498765723
12958,2012-06-29,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,Sex,Verão,Bom tempo,0.7142857142857143,0.58,0.22804749030210417
12959,2012-06-29,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,Sex,Verão,Bom tempo,0.7142857142857143,0.58,0.22804749030210417
12960,2012-06-29,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,Sex,Verão,Bom tempo,0.6938775510204082,0.65,0.19301751498765723
12961,2012-06-29,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,Sex,Verão,Bom tempo,0.6938775510204082,0.61,0.12284001410603033
12962,2012-06-29,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,Sex,Verão,Nublado,0.6938775510204082,0.61,0.19301751498765723
12963,2012-06-29,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,Sex,Verão,Bom tempo,0.6938775510204082,0.61,0.12284001410603033
12964,2012-06-29,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,Sex,Verão,Nublado,0.7346938775510204,0.55,0.12284001410603033
12965,2012-06-29,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,Sex,Verão,Bom tempo,0.7551020408163265,0.55,0.19301751498765723
12966,2012-06-29,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,Sex,Verão,Bom tempo,0.8979591836734694,0.39,0.3508875044081345
12967,2012-06-29,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,Sex,Verão,Nublado,0.8979591836734694,0.42,0.33337251675091106
12968,2012-06-29,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,Sex,Verão,Nublado,0.9183673469387755,0.4,0.298224991183731
12969,2012-06-29,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,Sex,Verão,Bom tempo,0.9387755102040816,0.38,0.22804749030210417
12970,2012-06-29,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,Sex,Verão,Bom tempo,0.9591836734693877,0.36,0.2631950158692841
12971,2012-06-29,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0.0,47,183,230,Sex,Verão,Bom tempo,0.9591836734693877,0.36,0.0
12972,2012-06-29,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0.0,59,292,351,Sex,Verão,Bom tempo,0.9591836734693877,0.36,0.0
12973,2012-06-29,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,Sex,Verão,Bom tempo,0.9795918367346939,0.34,0.22804749030210417
12974,2012-06-29,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0.0,50,414,464,Sex,Verão,Bom tempo,0.9591836734693877,0.31,0.0
12975,2012-06-29,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,Sex,Verão,Bom tempo,0.8979591836734694,0.47,0.22804749030210417
12976,2012-06-29,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,Sex,Verão,Bom tempo,0.9183673469387755,0.42,0.298224991183731
12977,2012-06-29,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,Sex,Verão,Nublado,0.8571428571428571,0.53,0.22804749030210417
12978,2012-06-29,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,Sex,Verão,Chuva leve,0.8163265306122448,0.63,0.22804749030210417
12979,2012-06-29,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,Sex,Verão,Chuva leve,0.8163265306122448,0.63,0.22804749030210417
12980,2012-06-30,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,Sáb,Verão,Chuva leve,0.6326530612244898,0.89,0.19301751498765723
12981,2012-06-30,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,Sáb,Verão,Chuva leve,0.6326530612244898,0.89,0.2631950158692841
12982,2012-06-30,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0.0,7,54,61,Sáb,Verão,Nublado,0.6326530612244898,0.89,0.0
12983,2012-06-30,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0.0,3,20,23,Sáb,Verão,Nublado,0.6326530612244898,0.89,0.0
12984,2012-06-30,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0.0,3,15,18,Sáb,Verão,Nublado,0.6122448979591837,0.94,0.0
12985,2012-06-30,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,Sáb,Verão,Bom tempo,0.6326530612244898,0.89,0.19301751498765723
12986,2012-06-30,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,Sáb,Verão,Bom tempo,0.6326530612244898,0.89,0.19301751498765723
12987,2012-06-30,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,Sáb,Verão,Bom tempo,0.6326530612244898,0.89,0.19301751498765723
12988,2012-06-30,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,Sáb,Verão,Bom tempo,0.6326530612244898,0.89,0.19301751498765723
12989,2012-06-30,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,Sáb,Verão,Bom tempo,0.6326530612244898,0.89,0.19301751498765723
12990,2012-06-30,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,Sáb,Verão,Bom tempo,0.8775510204081632,0.3,0.298224991183731
12991,2012-06-30,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,Sáb,Verão,Bom tempo,0.8775510204081632,0.3,0.298224991183731
12992,2012-06-30,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,Sáb,Verão,Bom tempo,0.8775510204081632,0.3,0.298224991183731
12993,2012-06-30,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,Sáb,Verão,Bom tempo,0.8775510204081632,0.3,0.298224991183731
12994,2012-06-30,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,Sáb,Verão,Bom tempo,0.8775510204081632,0.3,0.298224991183731
12995,2012-06-30,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,Sáb,Verão,Bom tempo,0.8775510204081632,0.3,0.298224991183731
12996,2012-06-30,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,Sáb,Verão,Bom tempo,0.8979591836734694,0.29,0.19301751498765723
12997,2012-06-30,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,Sáb,Verão,Bom tempo,0.8775510204081632,0.32,0.15786998942047725
12998,2012-06-30,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339,Sáb,Verão,Bom tempo,0.8775510204081632,0.35,0.0
12999,2012-06-30,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,Sáb,Verão,Bom tempo,0.836734693877551,0.44,0.298224991183731
13000,2012-06-30,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,Sáb,Verão,Bom tempo,0.8163265306122448,0.52,0.19301751498765723
13001,2012-06-30,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,Sáb,Verão,Bom tempo,0.8163265306122448,0.52,0.19301751498765723
13002,2012-06-30,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,Sáb,Verão,Bom tempo,0.7755102040816326,0.62,0.19301751498765723
13003,2012-06-30,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,Sáb,Verão,Bom tempo,0.7755102040816326,0.62,0.10532502644880687
13004,2012-07-01,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0.0,27,122,149,Dom,Verão,Bom tempo,0.7551020408163265,0.66,0.0
13005,2012-07-01,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,Dom,Verão,Bom tempo,0.7346938775510204,0.7,0.15786998942047725
13006,2012-07-01,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,Dom,Verão,Bom tempo,0.7142857142857143,0.74,0.10532502644880687
13007,2012-07-01,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,Dom,Verão,Bom tempo,0.7142857142857143,0.84,0.15786998942047725
13008,2012-07-01,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,Dom,Verão,Bom tempo,0.6938775510204082,0.79,0.22804749030210417
13009,2012-07-01,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,Dom,Verão,Bom tempo,0.6734693877551021,0.79,0.12284001410603033
13010,2012-07-01,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,Dom,Verão,Bom tempo,0.6938775510204082,0.79,0.10532502644880687
13011,2012-07-01,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0.0,13,37,50,Dom,Verão,Bom tempo,0.7346938775510204,0.7,0.0
13012,2012-07-01,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,Dom,Verão,Bom tempo,0.7755102040816326,0.62,0.12284001410603033
13013,2012-07-01,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0.0,51,168,219,Dom,Verão,Bom tempo,0.8163265306122448,0.56,0.0
13014,2012-07-01,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,Dom,Verão,Bom tempo,0.8571428571428571,0.44,0.3508875044081345
13015,2012-07-01,3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377,Dom,Verão,Bom tempo,0.8775510204081632,0.39,0.2631950158692841
13016,2012-07-01,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,Dom,Verão,Bom tempo,0.8979591836734694,0.37,0.2631950158692841
13017,2012-07-01,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,Dom,Verão,Bom tempo,0.9183673469387755,0.33,0.298224991183731
13018,2012-07-01,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,Dom,Verão,Bom tempo,0.9183673469387755,0.33,0.298224991183731
13019,2012-07-01,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,Dom,Verão,Bom tempo,0.8979591836734694,0.37,0.33337251675091106
13020,2012-07-01,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,Dom,Verão,Bom tempo,0.9183673469387755,0.33,0.3508875044081345
13021,2012-07-01,3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413,Dom,Verão,Bom tempo,0.9183673469387755,0.26,0.3508875044081345
13022,2012-07-01,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,Dom,Verão,Bom tempo,0.8775510204081632,0.32,0.42106500528976143
13023,2012-07-01,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,Dom,Verão,Bom tempo,0.836734693877551,0.39,0.15786998942047725
13024,2012-07-01,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,Dom,Verão,Bom tempo,0.836734693877551,0.39,0.15786998942047725
13025,2012-07-01,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,Dom,Verão,Bom tempo,0.836734693877551,0.39,0.15786998942047725
13026,2012-07-01,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,Dom,Verão,Bom tempo,0.8163265306122448,0.43,0.15786998942047725
13027,2012-07-01,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,Dom,Verão,Chuva leve,0.7755102040816326,0.52,0.19301751498765723
13028,2012-07-02,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,Seg,Verão,Nublado,0.7551020408163265,0.58,0.2631950158692841
13029,2012-07-02,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17,Seg,Verão,Nublado,0.7551020408163265,0.58,0.22804749030210417
13030,2012-07-02,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,Seg,Verão,Nublado,0.7346938775510204,0.51,0.298224991183731
13031,2012-07-02,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,Seg,Verão,Nublado,0.7142857142857143,0.54,0.49124250617138826
13032,2012-07-02,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,Seg,Verão,Nublado,0.7142857142857143,0.54,0.3508875044081345
13033,2012-07-02,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0.0,3,37,40,Seg,Verão,Nublado,0.7142857142857143,0.51,0.0
13034,2012-07-02,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,Seg,Verão,Bom tempo,0.6938775510204082,0.58,0.12284001410603033
13035,2012-07-02,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,Seg,Verão,Bom tempo,0.7346938775510204,0.51,0.12284001410603033
13036,2012-07-02,3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568,Seg,Verão,Bom tempo,0.7551020408163265,0.52,0.22804749030210417
13037,2012-07-02,3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295,Seg,Verão,Bom tempo,0.7755102040816326,0.46,0.298224991183731
13038,2012-07-02,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,Seg,Verão,Bom tempo,0.7959183673469388,0.43,0.298224991183731
13039,2012-07-02,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,Seg,Verão,Bom tempo,0.836734693877551,0.28,0.3508875044081345
13040,2012-07-02,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257,Seg,Verão,Bom tempo,0.836734693877551,0.32,0.22804749030210417
13041,2012-07-02,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,Seg,Verão,Bom tempo,0.8571428571428571,0.34,0.2631950158692841
13042,2012-07-02,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,Seg,Verão,Bom tempo,0.8571428571428571,0.34,0.2631950158692841
13043,2012-07-02,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234,Seg,Verão,Bom tempo,0.836734693877551,0.36,0.22804749030210417
13044,2012-07-02,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,Seg,Verão,Bom tempo,0.836734693877551,0.36,0.33337251675091106
13045,2012-07-02,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,Seg,Verão,Bom tempo,0.836734693877551,0.32,0.15786998942047725
13046,2012-07-02,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,Seg,Verão,Bom tempo,0.836734693877551,0.32,0.19301751498765723
13047,2012-07-02,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581,Seg,Verão,Bom tempo,0.7755102040816326,0.43,0.15786998942047725
13048,2012-07-02,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,Seg,Verão,Bom tempo,0.7755102040816326,0.43,0.15786998942047725
13049,2012-07-02,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,Seg,Verão,Bom tempo,0.7551020408163265,0.45,0.15786998942047725
13050,2012-07-02,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,Seg,Verão,Bom tempo,0.7346938775510204,0.51,0.19301751498765723
13051,2012-07-02,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,Seg,Verão,Bom tempo,0.7346938775510204,0.51,0.12284001410603033
13052,2012-07-03,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0.0,9,44,53,Ter,Verão,Bom tempo,0.7142857142857143,0.54,0.0
13053,2012-07-03,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0.0,5,9,14,Ter,Verão,Bom tempo,0.7142857142857143,0.58,0.0
13054,2012-07-03,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0.0,2,8,10,Ter,Verão,Bom tempo,0.7142857142857143,0.58,0.0
13055,2012-07-03,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,Ter,Verão,Bom tempo,0.6938775510204082,0.65,0.15786998942047725
13056,2012-07-03,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,Ter,Verão,Bom tempo,0.6734693877551021,0.65,0.12284001410603033
13057,2012-07-03,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0.0,2,33,35,Ter,Verão,Bom tempo,0.6938775510204082,0.61,0.0
13058,2012-07-03,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,Ter,Verão,Bom tempo,0.6938775510204082,0.65,0.15786998942047725
13059,2012-07-03,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0.0,21,462,483,Ter,Verão,Bom tempo,0.7346938775510204,0.58,0.0
13060,2012-07-03,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,Ter,Verão,Bom tempo,0.7346938775510204,0.62,0.10532502644880687
13061,2012-07-03,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,Ter,Verão,Bom tempo,0.7959183673469388,0.49,0.19301751498765723
13062,2012-07-03,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,Ter,Verão,Bom tempo,0.8163265306122448,0.43,0.2631950158692841
13063,2012-07-03,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,Ter,Verão,Bom tempo,0.8571428571428571,0.34,0.22804749030210417
13064,2012-07-03,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,Ter,Verão,Bom tempo,0.8775510204081632,0.28,0.22804749030210417
13065,2012-07-03,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,Ter,Verão,Bom tempo,0.8979591836734694,0.25,0.15786998942047725
13066,2012-07-03,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,Ter,Verão,Bom tempo,0.8979591836734694,0.25,0.22804749030210417
13067,2012-07-03,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0.0,71,330,401,Ter,Verão,Nublado,0.8979591836734694,0.24,0.0
13068,2012-07-03,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,Ter,Verão,Nublado,0.8979591836734694,0.24,0.22804749030210417
13069,2012-07-03,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,Ter,Verão,Nublado,0.8571428571428571,0.3,0.19301751498765723
13070,2012-07-03,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0.0,85,542,627,Ter,Verão,Nublado,0.8571428571428571,0.3,0.0
13071,2012-07-03,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,Ter,Verão,Nublado,0.836734693877551,0.36,0.15786998942047725
13072,2012-07-03,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,Ter,Verão,Chuva leve,0.7551020408163265,0.55,0.5789349947102387
13073,2012-07-03,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,Ter,Verão,Nublado,0.6938775510204082,0.7,0.33337251675091106
13074,2012-07-03,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,Ter,Verão,Bom tempo,0.6734693877551021,0.79,0.22804749030210417
13075,2012-07-03,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,19,152,171,Ter,Verão,Bom tempo,0.653061224489796,0.83,0.0
13076,2012-07-04,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,Qua,Verão,Bom tempo,0.6734693877551021,0.79,0.10532502644880687
13077,2012-07-04,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0.0,27,96,123,Qua,Verão,Bom tempo,0.6734693877551021,0.74,0.0
13078,2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,Qua,Verão,Bom tempo,0.653061224489796,0.83,0.15786998942047725
13079,2012-07-04,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,Qua,Verão,Bom tempo,0.6734693877551021,0.74,0.22804749030210417
13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,Qua,Verão,Bom tempo,0.6734693877551021,0.69,0.298224991183731
13081,2012-07-04,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0.0,5,14,19,Qua,Verão,Bom tempo,0.653061224489796,0.69,0.0
13082,2012-07-04,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32,Qua,Verão,Bom tempo,0.653061224489796,0.69,0.0
13083,2012-07-04,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0.0,10,62,72,Qua,Verão,Bom tempo,0.6734693877551021,0.65,0.0
13084,2012-07-04,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,Qua,Verão,Bom tempo,0.6938775510204082,0.61,0.12284001410603033
13085,2012-07-04,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0.0,90,203,293,Qua,Verão,Bom tempo,0.7551020408163265,0.52,0.0
13086,2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447,Qua,Verão,Bom tempo,0.7959183673469388,0.46,0.0
13087,2012-07-04,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,Qua,Verão,Bom tempo,0.8163265306122448,0.46,0.15786998942047725
13088,2012-07-04,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,Qua,Verão,Bom tempo,0.8571428571428571,0.41,0.2631950158692841
13089,2012-07-04,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499,Qua,Verão,Bom tempo,0.8979591836734694,0.35,0.0
